Gaussian Quadrature points and weights 
| x_i | w_i |
0.96000573	0.00073463449
0.96003016	0.0017093927 
0.9600741 	0.0026839254 
0.9601375 	0.0036559612 
0.96022031	0.0046244501 
0.96032245	0.005588428  
0.96044381	0.0065469485 
0.96058428	0.0074990733 
0.96074373	0.0084438715 
0.96092198	0.0093804197 
0.96111888	0.010307803  
0.96133423	0.011225114  
0.96156781	0.012131458  
0.96181941	0.013025948  
0.96208877	0.013907711  
0.96237563	0.014775885  
0.96267971	0.015629621  
0.96300071	0.016468086  
0.96333832	0.017290461  
0.96369222	0.018095941  
0.96406204	0.01888374   
0.96444744	0.019653087  
0.96484804	0.020403233  
0.96526344	0.021133442  
0.96569324	0.021843002  
0.96613702	0.02253122   
0.96659434	0.023197423  
0.96706476	0.02384096   
0.96754782	0.024461203  
0.96804305	0.025057544  
0.96854996	0.025629403  
0.96906806	0.026176219  
0.96959684	0.026697459  
0.97013578	0.027192613  
0.97068437	0.027661198  
0.97124205	0.028102756  
0.97180829	0.028516854  
0.97238254	0.02890309   
0.97296423	0.029261084  
0.97355279	0.029590488  
0.97414766	0.02989098   
0.97474824	0.030162265  
0.97535395	0.03040408   
0.9759642 	0.030616187  
0.9765784 	0.030798379  
0.97719594	0.030950479  
0.97781622	0.031072337  
0.97843863	0.031163836  
0.97906257	0.031224884  
0.97968742	0.031255423  
0.98031258	0.031255423  
0.98093743	0.031224884  
0.98156137	0.031163836  
0.98218378	0.031072337  
0.98280406	0.030950479  
0.9834216 	0.030798379  
0.9840358 	0.030616187  
0.98464605	0.03040408   
0.98525176	0.030162265  
0.98585234	0.02989098   
0.98644721	0.029590488  
0.98703577	0.029261084  
0.98761746	0.02890309   
0.98819171	0.028516854  
0.98875795	0.028102756  
0.98931563	0.027661198  
0.98986422	0.027192613  
0.99040316	0.026697459  
0.99093194	0.026176219  
0.99145004	0.025629403  
0.99195695	0.025057544  
0.99245218	0.024461203  
0.99293524	0.02384096   
0.99340566	0.023197423  
0.99386298	0.02253122   
0.99430676	0.021843002  
0.99473656	0.021133442  
0.99515196	0.020403233  
0.99555256	0.019653087  
0.99593796	0.01888374   
0.99630778	0.018095941  
0.99666168	0.017290461  
0.99699929	0.016468086  
0.99732029	0.015629621  
0.99762437	0.014775885  
0.99791123	0.013907711  
0.99818059	0.013025948  
0.99843219	0.012131458  
0.99866577	0.011225114  
0.99888112	0.010307803  
0.99907802	0.0093804197 
0.99925627	0.0084438715 
0.99941572	0.0074990733 
0.99955619	0.0065469485 
0.99967755	0.005588428  
0.99977969	0.0046244501 
0.9998625 	0.0036559612 
0.9999259 	0.0026839254 
0.99996984	0.0017093927 
0.99999427	0.00073463449
